id,title,category,source,url,asking_price_aud,revenue_aud,ebitda_aud,location,lat,lon,ownership,days_on_market,date_listed,notes,contact,score,features
AnyBusiness-8760030,Caravan Parks For Sale in Queensland,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-parks-for-sale/qld,30.0,,,AU,,,Unknown,0,2025-11-06,"30 Year Lease - Immaculate Whitsundays Beachside Tourist Park · Queensland |. Caravan Park for sale in Queensland. Leasehold $1,600,000. Set ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-9290725,Caravan Parks For Sale in Queensland,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/moo-4630,30.0,,,AU,,,Unknown,0,2025-11-06,"30 Year Lease - Immaculate Whitsundays Beachside Tourist Park · Queensland |. Caravan Park for sale in Queensland. Leasehold $1,600,000. Set on the shores of ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-8020808,Caravan Parks For Sale in Cardwell QLD 4849,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/cardwell-4849,4.0,,,AU,,,Unknown,0,2025-11-06,A total 4 4 Caravan Parks For Sale in Cardwell QLD 4849. Sort by. Featured ... Far North Queensland Coastal Tropical Caravan Tourist Park - 896CPF.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-8952325,Caravan Parks For Sale in Innisfail QLD 4860,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/innisfail-4860,486.0,,,AU,,,Unknown,0,2025-11-06,"Caravan Parks For Sale in Innisfail QLD 4860. INNISFAIL, QLD 4860. 1 category selected. QLD. Select regions. Min price. Max price. New listings only.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-2698437,Caravan Parks For Sale in Mission Beach QLD 4852,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/mission-beach-4852,5.0,,,AU,,,Unknown,0,2025-11-06,A total 5 5 Caravan Parks For Sale in Mission Beach QLD 4852. Sort by ... Far North Queensland Coastal Tropical Caravan Tourist Park - 896CPL · Cardwell ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-4855793,Caravan Parks For Sale in Wongaling Beach QLD 4852,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/wongaling-beach-4852,485.0,,,AU,,,Unknown,0,2025-11-06,"Caravan Parks For Sale in Wongaling Beach QLD 4852. WONGALING BEACH, QLD 4852 ... Far North Queensland Coastal Tropical Caravan Tourist Park - 896CPL.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-4142230,Caravan Parks For Sale in Charleville QLD 4470,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-park-for-sale/qld/charleville-4470,3.0,,,AU,,,Unknown,0,2025-11-06,A total 3 3 Caravan Parks For Sale in Charleville QLD 4470. Sort by. Featured ... Caravan park for sale in Perth · Caravan park for sale in Melbourne.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-6899358,Caravan Parks For Sale in Australia,Mixed,AnyBusiness,https://www.anybusiness.com.au/caravan-parks-for-sale,1.259,,,AU,,,Unknown,0,2025-11-06,"The Old Mill Caravan Park Dongara is being offered for sale freehold & business. Situated on 1.259 hectares, only minutes from town centre ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-3287370,30 Year Lease - Immaculate Whitsundays Beachside Tourist Park,Mixed,AnyBusiness,https://ftp.anybusiness.com.au/listings/accommodation-tourism-caravan-park-3441259,30.0,,,AU,,,Unknown,0,2025-11-06,Accommodation/tourism for sale in Queensland · Caravan park for sale in Queensland. 30 Year Lease - Immaculate Whitsundays Beachside Tourist Park. Caravan Park ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-6877177,Car Wash Business for Sale in Australia,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale,400000.0,,,AU,,,Unknown,0,2025-11-06,"Queensland |. Car Wash Businesses for sale in Queensland. $400,000.00. If you've been waiting for a car wash opportunity with minimal owner ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-2574672,Car Washes for Sale in Pacific Fair QLD,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/pacific-fair-4218,5.0,,,AU,,,Unknown,0,2025-11-06,"Currently, there are 5 car wash businesses for sale in Pacific Fair, with entry-level investments starting from $249,000 and premium opportunities reaching ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-5041812,Car Washes For Sale in South Brisbane QLD 4101,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/south-brisbane-4101,410.0,,,AU,,,Unknown,0,2025-11-06,Off-Market Car Wash Opportunity. Freehold Inclusive · Queensland |. Car Wash Businesses for sale in Queensland. Under Offer. (Under Offer). Rare Off-Market ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-8087306,Car Washes For Sale in Coorparoo QLD 4151,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/coorparoo-4151,415.0,,,AU,,,Unknown,0,2025-11-06,Off-Market Car Wash Opportunity. Freehold Inclusive · Queensland |. Car Wash Businesses for sale in Queensland. Under Offer. (Under Offer). Rare Off-Market ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-437704,Car Washes For Sale in Calamvale QLD 4116,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/calamvale-4116,400000.0,,,AU,,,Unknown,0,2025-11-06,"Queensland |. Car Wash Businesses for sale in Queensland. $400,000.00. If you've been waiting for a car wash opportunity with minimal owner involvement, high ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-2599776,"7 eleven petrol station, carwash & convenience store for sale",Mixed,AnyBusiness,https://www.anybusiness.com.au/listings/automotive-service-station-car-wash-retail-food-beverage-3435956,7.0,,,AU,,,Unknown,0,2025-11-06,"7 ELEVEN PETROL STATION, CARWASH & CONVENIENCE STORE FOR SALE. Service Station | Business for Sale | Queensland. This 7 Eleven service station and convenience ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-9039081,Car Washes For Sale in Jimboomba QLD 4280,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/jimboomba-4280,428.0,,,AU,,,Unknown,0,2025-11-06,Car Washes For Sale in Jimboomba QLD 4280 · Businesses in major cities · Nearby businesses for sale · Business for sale buyers are also searching.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-127590,Car Washes For Sale in Morayfield QLD 4506,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/morayfield-4506,450.0,,,AU,,,Unknown,0,2025-11-06,Off-Market Car Wash Opportunity. Freehold Inclusive · Queensland |. Car Wash Businesses for sale in Queensland. Under Offer. (Under Offer). Rare Off-Market ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-7000539,Low-Input Car Wash in High-Growth Area,Mixed,AnyBusiness,https://www.anybusiness.com.au/listings/automotive-car-wash-3448642,,,,AU,,,Unknown,0,2025-11-06,Low-Input Car Wash in High-Growth Area - Prime Main Road Location. Car Wash | Business for Sale | Queensland. If you've been waiting for a car wash opportunity ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
AnyBusiness-796244,Car Washes For Sale in Chermside QLD 4032,Mixed,AnyBusiness,https://www.anybusiness.com.au/car-wash-for-sale/qld/chermside-4032,403.0,,,AU,,,Unknown,0,2025-11-06,Off-Market Car Wash Opportunity. Freehold Inclusive · Queensland |. Car Wash Businesses for sale in Queensland. Under Offer. (Under Offer). Rare Off-Market ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6464443,"hotel, motel, pub & leisure properties for sale in QLD",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/qld/hotel-leisure/,278.0,,,AU,,,Unknown,0,2025-11-06,"Explore 278 Hotel, Motel, Pub & Leisure Properties for sale in QLD. Take the first step towards owning your own successful business ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-9519092,43 Motel Businesses for Sale in QLD,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/qld/motel/,43.0,,,AU,,,Unknown,0,2025-11-06,43 Motel Businesses for Sale in QLD · New. Live The Coastal Dream With A Proven Income - 2885mf · New. Biggenden Hotel Pub Passive Investment ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-2664194,"hotel, motel, pub & leisure properties for sale in Far North ...",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/far-north-queensland-greater-region-qld/hotel-leisure/,46.0,,,AU,,,Unknown,0,2025-11-06,"46 hotel, motel, pub & leisure properties for sale in Far North Queensland Greater Region, QLD ; $988,000 · Clifton Beach QLD 4879.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6018717,"5 Hotel, Motel, Pub & Leisure Properties For Sale in Laura ...",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/laura-qld-4892/hotel-leisure/,5.0,,,AU,,,Unknown,0,2025-11-06,"5 hotel, motel, pub & leisure properties for sale in Laura, QLD 4892 · 2869 Rossville Bloomfield Rd, Bloomfield QLD 4895 · 70 Bruce Highway, Mirriwinni QLD 4871.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-9302462,"hotel, motel, pub & leisure properties for sale in QLD",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/qld/hotel-leisure/pub/,20.0,,,AU,,,Unknown,0,2025-11-06,"Explore 20 Hotel, Motel, Pub & Leisure Properties for sale in QLD. Take the first step towards owning your own successful business today ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6527768,"9 Hotel, Motel, Pub & Leisure Properties For Sale in ...",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/emerald-qld-4720/hotel-leisure/,9.0,,,AU,,,Unknown,0,2025-11-06,"9 hotel, motel, pub & leisure properties for sale in Emerald, QLD 4720. Includes surrounding areas. Results 1 to 9 of 9.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-830529,"13 Hotel, Motel, Pub & Leisure Properties For Sale in Alpha ...",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/alpha-qld-4724/hotel-leisure/,13.0,,,AU,,,Unknown,0,2025-11-06,"13 hotel, motel, pub & leisure properties for sale in Alpha, QLD 4724 ; $700,000 (Freehold and Business) · 48 Eclipse Street, Springsure QLD ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-1052556,Hotels for Sale in Mission Beach,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/mission+beach-qld-4852/hotel-leisure/,485.0,,,AU,,,Unknown,0,2025-11-06,"Explore Hotel, Motel, Pub & Leisure Property for sale in Mission Beach, QLD 4852 & surrounding areas. Take the first step towards owning your own successful ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6388830,Five regional Queensland pubs for sale right now,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/news/five-regional-queensland-pubs-for-sale-right-now-1359817/,,,,AU,,,Unknown,0,2025-11-06,"Five regional Queensland pubs for sale right now · Karumba Lodge Hotel, Karumba · Babinda State Hotel, Babinda · Torrens Creek Hotel, Torrens Creek.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-906270,"20 Hotel, Motel, Pub & Leisure Properties For Sale in Wide ...",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/for-sale/wide-bay-burnett-greater-region-qld/hotel-leisure/,20.0,,,AU,,,Unknown,0,2025-11-06,"20 hotel, motel, pub & leisure properties for sale in Wide Bay Burnett Greater Region, QLD ; $990,000 (excl. GST) · Rainbow Beach QLD 4581.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-9087490,16 Caravan Park Businesses for Sale in QLD,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/qld/caravan-park/,16.0,,,AU,,,Unknown,0,2025-11-06,Search from 16 Caravan Park Businesses for Sale in QLD. Find the perfect business opportunity that suits your needs.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-3506294,Caravan Park Businesses for Sale in Far North ...,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/far-north-queensland-greater-region-qld/caravan-park/,3.0,,,AU,,,Unknown,0,2025-11-06,"Search from 3 Caravan Park Businesses for Sale in Far North Queensland Greater Region, QLD. Find the perfect business opportunity that suits your needs.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-7085414,65 Caravan Park Businesses for Sale in Australia,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/australia/caravan-park/,65.0,,,AU,,,Unknown,0,2025-11-06,Search from 65 Caravan Park Businesses for Sale in Australia. Find the perfect business opportunity that suits your needs.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-1958477,Rose City Caravan Park Warwick Qld - 1068CPF,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/rose-city-caravan-park-warwick-qld-1068cpf-2020101415,437.0,,,AU,,,Unknown,0,2025-11-06,Explore this business for Sale at Warwick QLD 4370. Rose City Caravan Park Warwick Qld - 1068CPF.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-2192398,"Caravan Park Businesses for Sale in Charleville, QLD 4470",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/charleville-qld-4470/caravan-park/,2.0,,,AU,,,Unknown,0,2025-11-06,"Search from 2 Caravan Park Businesses for Sale in Charleville, QLD 4470 & surrounding areas. Find the perfect business opportunity that suits your needs.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6264399,Caravan Park business for sale in Maryborough,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/36129-profitable-country-pub-and-caravan-park-free-hold-included-2020230791,465.0,,,AU,,,Unknown,0,2025-11-06,Explore this business for Sale at Maryborough QLD 4650. 36129 - PROFITABLE COUNTRY PUB AND CARAVAN PARK - FREE HOLD INCLUDED.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-362872,Caravan Park business for sale in Feluga,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/freehold-tropical-rainforest-coastal-park-returning-15-id-1039cpf-2017910610,465.0,,,AU,,,Unknown,0,2025-11-06,"... au. Send. More Caravan Park businesses for Sale in Feluga. Maryborough QLD 4650. $1,495,000 (GST na). Maryborough QLD 4650. Caravan Park. Hervey Bay QLD 4655.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-6847577,Caravan Park business for sale in Cardwell,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/far-north-queensland-coastal-tropical-caravan-tourist-park-896cpl-2019489738,896.0,,,AU,,,Unknown,0,2025-11-06,Far North Queensland Coastal Tropical Caravan Tourist Park - 896CPL · Business Highlights · Business Highlights · More Caravan Park businesses for Sale in Cardwell.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-2536212,Caravan Park business for sale in Emerald,Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/rare-opportunity-huge-cashflow-fantasic-upside-1060cpl-2020078437,472.0,,,AU,,,Unknown,0,2025-11-06,Explore this business for Sale at Emerald QLD 4720. RARE ... Caravan Park business for sale in Emerald - Image 1. Caravan Park ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
CommercialRealEstate-422546,"1 Caravan Park Business for Sale in Gympie Region, QLD",Hotels/Pubs,CommercialRealEstate,https://www.commercialrealestate.com.au/business-for-sale/gympie-region-qld/caravan-park/,1.0,,,AU,,,Unknown,0,2025-11-06,"1 Caravan Park Business for Sale in Gympie Region, QLD ; Offers over $2.65mil · 2484 Bruce Highway Gunalda QLD 4570 · Accommodation & Tourism ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-2366238,Caravan Parks For Sale QLD - Resort Brokers,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/queensland/,,,,AU,,,Mixed,0,2025-11-06,"We provide a comprehensive listing of caravan parks for sale in key cities and regions across the Sunshine State, from Cooktown and Cape Tribulation in the ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-4894602,"Management Rights for sale, Businesses for Sale, Caravan ...",Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/properties/,293760.0,,,AU,,,Mixed,0,2025-11-06,"Hotel Freehold Going Concern. Mount Victoria, NSW. Net $293,760 ... For Sale · Marketing Your Property Correctly · The Sales Process ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-4142738,Freehold Passive Investment Caravan / Cabin Park For Sale,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/queensland/st-george/INV008780/,,,,AU,,,Mixed,0,2025-11-06,"... park located in the thriving regional centre of St George, Queensland. Set ... For Sale · Marketing Your Property Correctly · The Sales Process · Resources ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-4357894,Aratula Village Scenic Rim - Freehold Opportunity not to be ...,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/motels-for-sale/queensland/aratula/FH008558/,,,,AU,,,Mixed,0,2025-11-06,ResortBrokers presents a unique opportunity to acquire a well-established motel and caravan park in the picturesque Aratula Village. ... For Sale · Marketing Your ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-9158317,Freehold Caravan park in Hervey Bay - one of Queensland ...,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/queensland/urangan/FH008841/,,,,AU,,,Mixed,0,2025-11-06,Freehold Caravan park in Hervey Bay - one of Queensland Hottest Coastal Markets. ... For Sale · Marketing Your Property Correctly · The Sales Process · Resources ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-418772,"Lake Callide Retreat – Low Rent, High Demand, Growth ...",Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/queensland/biloela/LH008834/,,,,AU,,,Mixed,0,2025-11-06,"... park and cabin retreat beside Callide Dam, offering self-contained cabins ... For Sale · Marketing Your Property Correctly · The Sales Process · Resources ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-1195401,Caravan Parks For Sale Australia-Wide,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/,,,,AU,,,Mixed,0,2025-11-06,"Wherever you're looking for caravan parks for sale, from Queensland and New South Wales down to Victoria, ACT, South Australia and Tasmania ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-1374343,Caravan Park Brokers in QLD,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-park-brokers/qld/,,,,AU,,,Mixed,0,2025-11-06,... For Sale · Marketing Your Property Correctly · The Sales Process · Resources · Industry Specialists · Recent Sales · Rate Your Experience ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-1605062,"Motels, Management Rights, Caravan Parks For Sale ...",Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/,,,,AU,,,Mixed,0,2025-11-06,"As the proven leader when it comes to motels for sale in Brisbane, Queensland and Australia, Resort Brokers will secure the best deal to suit you and your ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-4470039,Absolute Best Buy Council leasehold Park in a popular ...,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/caravan-parks-for-sale/queensland/lucinda/LH006952/,,,,AU,,,Mixed,0,2025-11-06,... For Sale · Marketing Your Property Correctly · The Sales Process · Resources · Industry Specialists · Recent Sales · Rate Your Experience · Motels - Recent ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-121677,Motels For Sale Queensland,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/motels-for-sale/queensland/,,,,AU,,,Mixed,0,2025-11-06,We offer a comprehensive listing of leasehold and freehold motels for sale in Queensland. Searching for an ideal property to buy is easy when you check through ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-5570404,Hotels For Sale Queensland,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/hotels-for-sale/queensland/,,,,AU,,,Mixed,0,2025-11-06,Our professional services can help you find and buy a hotel for sale in Queensland for your investment. Begin your search with our extensive list of hotels for ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-4542114,Hotels For Sale | Resort Brokers Australia,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/hotels-for-sale/,,,,AU,,,Mixed,0,2025-11-06,"We have quality hotels for sale throughout Australia. You can find hotels in popular cities, such as Sydney and Melbourne, along with regional areas.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-2725349,Motels For Sale Australia-Wide,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/motels-for-sale/,,,,AU,,,Mixed,0,2025-11-06,"We also have a variety of motels for sale in regional areas, including Toowoomba in Queensland, Coffs Harbour and many more. Search for the ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-1270539,Management Rights For Sale Queensland,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/management-rights-for-sale/queensland/,,,,AU,,,Mixed,0,2025-11-06,"Check out our extensive range of holiday, short-term and residential management rights for sale in prime locations throughout Queensland.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-3103744,Acquire Barcaldine's Premier Accommodation Business,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/motels-for-sale/queensland/barcaldine/FH008597/,410.0,,,AU,,,Mixed,0,2025-11-06,... For Sale · Marketing Your Property Correctly · The Sales Process · Resources ... QLD 4101 Phone: +61 7 3878 3999 Maps & Directions · Site by SeventyTwo · Home.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
